"Facility.ID","Facility.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Meets.criteria.for.promoting.interoperability.of.EHRs","Hospital.overall.rating","Hospital.overall.rating.footnote","MORT.Group.Measure.Count","Count.of.Facility.MORT.Measures","Count.of.MORT.Measures.Better","Count.of.MORT.Measures.No.Different","Count.of.MORT.Measures.Worse","Safety.Group.Measure.Count","Count.of.Facility.Safety.Measures","Count.of.Safety.Measures.Better","Count.of.Safety.Measures.No.Different","Count.of.Safety.Measures.Worse","READM.Group.Measure.Count","Count.of.Facility.READM.Measures","Count.of.READM.Measures.Better","Count.of.READM.Measures.No.Different","Count.of.READM.Measures.Worse","Pt.Exp.Group.Measure.Count","Count.of.Facility.Pt.Exp.Measures","TE.Group.Measure.Count","Count.of.Facility.TE.Measures","HAI_1_Score","HAI_2_Score","HAI_3_Score","HAI_4_Score","HAI_5_Score","HAI_6_Score"
"410010","WOMEN & INFANTS HOSPITAL OF RHODE ISLAND","101 DUDLEY STREET","PROVIDENCE","RI",2905,"PROVIDENCE","(401) 274-1100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","Not Available","Not Available","Not Available","Not Available","8","5","1","4","0","11","5","0","5","0","8","8","12","6",0.405761817812944,0,5.74712643678161,0.478697941598851,0.537634408602151,0
"410011","LANDMARK MEDICAL CENTER","115 CASS AVENUE","WOONSOCKET","RI",2895,"PROVIDENCE","(401) 769-4100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","5","0","5","0","8","5","1","4","0","11","9","1","8","0","8","8","12","5",0.375093773443361,0.300661455201443,0,0,2.09424083769634,0.658490410733394
"410012","THE MIRIAM HOSPITAL","164 SUMMIT AVENUE","PROVIDENCE","RI",2906,"PROVIDENCE","(401) 793-2500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","6","1","5","0","8","7","0","7","0","11","10","0","9","1","8","8","12","7",0.826719576719577,0.334522747546833,0.796812749003984,0,1.10302228105008,0.338629851523834
"410013","WESTERLY HOSPITAL","25 WELLS STREET","WESTERLY","RI",2891,"WASHINGTON","(401) 596-6000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","4","0","4","0","8","4","0","4","0","11","10","0","10","0","8","8","12","6",0.865800865800866,0.489955903968643,1.51745068285281,0,5.89970501474926,1.24069478908189
"41005F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.700770847932726,1.72117039586919,NA,NA,NA,NA
"420002","PIEDMONT MEDICAL CENTER","1731 FRANK GASTON BLVD","ROCK HILL","SC",29732,"YORK","(803) 329-1234","Acute Care Hospitals","Proprietary","Yes","Y","2","","7","7","0","6","1","8","7","4","3","0","11","9","0","8","1","8","8","12","7",0.459664444955183,0.949667616334283,0.240615976900866,0,1.97516930022573,0.177917852785685
"420004","MUSC MEDICAL CENTER","169 ASHLEY AVE","CHARLESTON","SC",29425,"CHARLESTON","(843) 792-2300","Acute Care Hospitals","Government - State","Yes","Y","2","","7","7","0","6","1","8","8","1","4","3","11","11","0","9","2","8","8","12","6",1.29533678756477,0.615944154396668,0.67842605156038,0.753579502637528,0.99304865938431,0.560729435857428
"420005","MCLEOD MEDICAL CENTER - DILLON","301 E JACKSON STREET PO BOX 1327","DILLON","SC",29536,"DILLON","(843) 774-4111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","4","0","4","0","8","2","0","2","0","11","5","0","4","1","8","8","12","7",5.61797752808989,0,4.21052631578947,3.24675324675325,3.42465753424658,0.623052959501558
"420007","SPARTANBURG MEDICAL CENTER","101 E WOOD ST","SPARTANBURG","SC",29303,"SPARTANBURG","(864) 560-6554","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Y","2","","7","7","0","4","3","8","8","2","5","1","11","11","1","9","1","8","8","12","8",0.77116649078659,1.19625401599563,0.411043365075015,0.906618313689937,1.89558058925477,0.363145880888151
"420009","PRISMA HEALTH OCONEE MEMORIAL HOSPITAL","298 MEMORIAL DR","SENECA","SC",29672,"OCONEE","(864) 482-3100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","5","0","5","0","8","6","1","5","0","11","8","0","6","2","8","8","12","9",0.455996352029184,0.801496126102057,0,1.28700128700129,2.4740227610094,0.0598479861152672
"420010","CAROLINA PINES REGIONAL MEDICAL CENTER","1304 W BOBO NEWSOM HWY","HARTSVILLE","SC",29550,"DARLINGTON","(864) 339-2100","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","5","0","5","0","8","5","0","5","0","11","7","0","6","1","8","8","12","8",0,0,0,0,1.9047619047619,0.42185192997258
"420011","CANNON MEMORIAL HOSPITAL","123 W G ACKER DRIVE","PICKENS","SC",29671,"PICKENS","(864) 878-4791","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","2","0","2","0","11","4","0","4","0","8","Not Available","12","6",0,0,NA,NA,0,0
"420015","PRISMA HEALTH BAPTIST EASLEY HOSPITAL","200 FLEETWOOD DRIVE","EASLEY","SC",29640,"PICKENS","(864) 442-7606","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","4","0","4","0","8","4","1","2","1","11","6","0","6","0","8","8","12","7",0.630119722747322,1.60857908847185,0.972762645914397,0,1.93798449612403,0.13005592404734
"420018","PRISMA HEALTH RICHLAND HOSPITAL","5 MEDICAL PARK","COLUMBIA","SC",29203,"RICHLAND","(803) 296-2548","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","7","0","7","0","8","8","2","4","2","11","9","1","5","3","8","8","12","7",0.815421246616002,0.842403207871416,0.927299703264095,2.2883295194508,1.463493956312,0.150401572197768
"420019","MUSC HEALTH CHESTER MEDICAL CENTER","1 MEDICAL PARK DRIVE","CHESTER","SC",29706,"CHESTER","(803) 581-3151","Acute Care Hospitals","Proprietary","Yes","Y","2","","7","3","0","3","0","8","2","0","2","0","11","6","0","5","1","8","Not Available","12","3",4.48430493273543,0,0,NA,13.6986301369863,0
"420020","TIDELANDS GEORGETOWN MEMORIAL HOSPITAL","606 BLACK RIVER RD DRAWER 1718","GEORGETOWN","SC",29440,"GEORGETOWN","(843) 527-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","5","0","5","0","8","4","0","4","0","11","10","0","9","1","8","8","12","7",2.74348422496571,1.58898305084746,0,0,2.34192037470726,0.373366521468575
"420023","ST FRANCIS-DOWNTOWN","ONE ST FRANCIS DR","GREENVILLE","SC",29601,"GREENVILLE","(800) 805-5678","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","7","0","7","0","8","8","2","6","0","11","11","2","8","1","8","8","12","10",1.54890101784924,1.01786926034834,1.72018348623853,4.30528375733855,2.48056887712915,0.186237079802589
"420026","PROVIDENCE HEALTH","2435 FOREST DRIVE","COLUMBIA","SC",29204,"RICHLAND","(803) 256-5300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","7","0","7","0","8","7","1","6","0","11","9","0","8","1","8","8","12","5",0.40650406504065,0.40290088638195,0.680272108843537,NA,2.34741784037559,0.155243343941629
"420027","ANMED HEALTH","800 N FANT ST","ANDERSON","SC",29621,"ANDERSON","(864) 512-2830","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","7","0","7","0","8","8","2","6","0","11","11","0","9","2","8","8","12","11",0.927643784786642,0.56498948491792,0.880591757661148,0.683526999316473,0.874794969928923,0.40515902491728
"420030","COLLETON MEDICAL CENTER","501 ROBERTSON BOULEVARD","WALTERBORO","SC",29488,"COLLETON","(843) 782-2000","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","4","0","3","1","8","5","0","5","0","11","7","0","7","0","8","8","12","7",4.86381322957198,0,0,0,5.17063081695967,0.514800514800515
"420033","PRISMA HEALTH GREER MEMORIAL HOSPITAL","830 SOUTH BUNCOMBE ROAD","GREER","SC",29650,"GREENVILLE","(864) 848-8200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","4","0","4","0","8","4","1","3","0","11","6","0","6","0","8","8","12","8",0.835421888053467,4.3535045711798,0,0,2.73410799726589,0.312434909393876
"420036","MUSC HEALTH LANCASTER MEDICAL CENTER","800 W MEETING ST","LANCASTER","SC",29720,"LANCASTER","(803) 286-1481","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","5","0","5","0","8","5","1","4","0","11","7","0","7","0","8","8","12","4",0.557724484104852,1.67973124300112,0,0,1.68634064080944,0.100715077047034
"420037","PRISMA HEALTH HILLCREST HOSPITAL","741 SOUTH EAST MAIN STREET","SIMPSONVILLE","SC",29681,"GREENVILLE","(864) 454-6100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","3","0","3","0","8","2","0","2","0","11","6","0","6","0","8","8","12","7",0,2.79329608938547,0,NA,3.18471337579618,0
"420038","PRISMA HEALTH LAURENS COUNTY HOSPITAL","22725 HIGHWAY 76 EAST","CLINTON","SC",29325,"LAURENS","(864) 833-9100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","4","0","4","0","8","3","1","2","0","11","7","0","6","1","8","8","12","6",2.46305418719212,2.61096605744125,0,0,2.66666666666667,0.398247710075667
"420043","CHEROKEE MEDICAL CENTER","1530 N LIMESTONE ST","GAFFNEY","SC",29340,"CHEROKEE","(864) 487-4271","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Y","2","","7","3","0","3","0","8","2","0","2","0","11","6","0","6","0","8","8","12","4",0,2.17864923747277,8.92857142857143,0,0,0
"420048","KERSHAWHEALTH","1315 ROBERTS STREET","CAMDEN","SC",29020,"KERSHAW","(803) 432-4311","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","5","0","5","0","8","4","0","4","0","11","9","0","9","0","8","8","12","8",1.4265335235378,0.922509225092251,0,0,0,1.03138352733166
"420049","CONWAY MEDICAL CENTER","300 SINGLETON RIDGE ROAD","CONWAY","SC",29526,"HORRY","(843) 347-8037","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","5","0","5","0","8","8","1","7","0","11","8","0","7","1","8","8","12","9",1.14351057747284,0,0.390472471690746,0,1.06534090909091,0.331821701139255
"420051","MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","555 E CHEVES ST BOX 8700","FLORENCE","SC",29506,"FLORENCE","(843) 777-2900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","7","0","5","2","8","8","1","5","2","11","11","0","10","1","8","8","12","10",0.889265297480415,1.09990138815141,0.947867298578199,4.0983606557377,1.28177739799188,0.707878582974992
"420053","NEWBERRY COUNTY MEMORIAL HOSPITAL","2669 KINARD ST PO BOX 497","NEWBERRY","SC",29108,"NEWBERRY","(803) 405-7145","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","5","","7","4","0","4","0","8","3","0","3","0","11","9","0","9","0","8","8","12","7",0,0.935453695042095,1.92307692307692,0,0,1.16189000774593
"420055","MUSC HEALTH MARION MEDICAL CENTER","2829 E HWY 76","MULLINS","SC",29574,"MARION","(843) 431-2000","Acute Care Hospitals","Government - State","Yes","Y","3","","7","5","0","5","0","8","2","0","2","0","11","6","0","5","1","8","8","12","6",0,1.65016501650165,0,NA,0,0.292056074766355
"420065","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","2095 HENRY TECKLENBURG DRIVE","CHARLESTON","SC",29414,"CHARLESTON","(843) 402-1006","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","4","0","4","0","8","7","0","7","0","11","8","0","8","0","8","8","12","10",0.638977635782748,1.58982511923688,0,0,3.12304809494066,0.812243502051984
"420066","LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD","LAKE CITY","SC",29560,"FLORENCE","(843) 374-2036","Acute Care Hospitals","Voluntary non-profit - Private","Yes","","Not Available","16","7","2","0","2","0","8","2","0","2","0","11","5","0","5","0","8","Not Available","12","3",0,0,NA,NA,0,0.630119722747322
"420067","BEAUFORT COUNTY MEMORIAL HOSPITAL","955 RIBAUT RD","BEAUFORT","SC",29902,"BEAUFORT","(843) 522-5200","Acute Care Hospitals","Government - Local","Yes","Y","3","","7","6","0","6","0","8","7","1","5","1","11","10","0","10","0","8","8","12","10",1.03734439834025,2.39091452480574,1.01781170483461,0,5.06146059291396,0.342801175318315
"420068","TRMC OF ORANGEBURG & CALHOUN","3000 ST MATTHEWS RD BOX 1806","ORANGEBURG","SC",29115,"ORANGEBURG","(803) 533-2460","Acute Care Hospitals","Government - Local","Yes","Y","1","","7","6","0","6","0","8","7","0","3","4","11","10","0","7","3","8","8","12","9",1.48367952522255,1.21036068748487,3.11720698254364,0,1.38264777048047,0.333460365853659
"420070","PRISMA HEALTH TUOMEY HOSPITAL","129 N WASHINGTON ST","SUMTER","SC",29150,"SUMTER","(803) 296-2548","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","5","0","5","0","8","8","1","7","0","11","8","1","6","1","8","8","12","8",2.62762762762763,0.292483182217023,1.41242937853107,1.62866449511401,1.51194436044754,0.191213729145753
"420071","SELF REGIONAL HEALTHCARE","1325 SPRING STREET","GREENWOOD","SC",29646,"GREENWOOD","(864) 227-4111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","7","0","5","2","8","8","1","7","0","11","11","0","10","1","8","8","12","8",1.61859917598587,1.02261106692421,0.323415265200517,0,1.42207053469852,0.556429176242893
"420072","HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE","VARNVILLE","SC",29944,"HAMPTON","(803) 943-2771","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","4","0","4","0","8","8","12","5",0,3.38409475465313,0,NA,0,0
"420073","LEXINGTON MEDICAL CENTER","2720 SUNSET BLVD","WEST COLUMBIA","SC",29169,"LEXINGTON","(803) 791-2000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Y","3","","7","7","0","7","0","8","8","2","6","0","11","11","1","8","2","8","8","12","9",0.507929341384954,0.889453621346887,0.616359954213261,0.438212094653812,0.584746470637374,0.330124287333042
"420078","PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL","701 GROVE ROAD","GREENVILLE","SC",29605,"GREENVILLE","(864) 455-7000","Acute Care Hospitals","Voluntary non-profit - Private","No","Y","2","","7","7","0","4","3","8","7","4","3","0","11","10","0","8","2","8","8","12","9",0.491955087394374,0.772686947314197,0.24695423114916,0.550357732526142,1.51933149414258,0.329941769736314
"420079","TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","CHARLESTON","SC",29406,"CHARLESTON","(843) 847-4100","Acute Care Hospitals","Proprietary","Yes","Y","1","","7","7","0","5","2","8","8","1","7","0","11","11","0","8","3","8","8","12","11",0.85397096498719,1.10893116096562,1.17292225201072,1.45222189950624,1.8450184501845,0.265826149698097
"420080","HILTON HEAD REGIONAL MEDICAL CENTER","25 HOSPITAL CENTER BLVD","HILTON HEAD ISLAND","SC",29925,"BEAUFORT","(843) 681-6122","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","4","","7","7","0","7","0","8","7","1","6","0","11","11","1","9","1","8","8","12","7",2.22057735011103,6.16438356164384,0.495049504950495,NA,3.83141762452107,0.558525492699274
"420082","AIKEN REGIONAL MEDICAL CENTER","302 UNIVERSITY PARKWAY","AIKEN","SC",29801,"AIKEN","(803) 641-5900","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","6","0","6","0","8","8","1","7","0","11","10","0","10","0","8","8","12","6",0.912741876597298,0.992186531067841,1.01729399796541,0.841750841750842,1.59362549800797,0.800725991565686
"420085","GRAND STRAND REGIONAL MEDICAL CENTER","809 82ND PARKWAY","MYRTLE BEACH","SC",29572,"HORRY","(843) 692-1000","Acute Care Hospitals","Proprietary","Yes","Y","4","","7","7","1","6","0","8","7","1","6","0","11","9","0","7","2","8","8","12","9",1.88363331938049,1.00225507391631,0.384911470361817,0,0.618429189857761,0.132587894725212
"420086","PRISMA HEALTH BAPTIST","1330 TAYLOR AT MARION ST","COLUMBIA","SC",29220,"RICHLAND","(803) 296-5678","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","5","0","5","0","8","8","1","7","0","11","7","2","4","1","8","8","12","6",0.914285714285714,1.09649122807018,0.548747027620267,0.938526513374003,2.35849056603774,0.0288068214553206
"420087","ROPER HOSPITAL","316 CALHOUN ST","CHARLESTON","SC",29401,"CHARLESTON","(843) 724-2800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","7","0","7","0","8","8","0","8","0","11","11","1","10","0","8","8","12","9",1.78166504697117,1.68067226890756,0.710429099175902,1.42247510668563,2.10304942166141,1.38985406532314
"420089","EAST COOPER MEDICAL CENTER","2000 HOSPITAL DR","MOUNT PLEASANT","SC",29464,"CHARLESTON","(843) 881-0100","Acute Care Hospitals","Proprietary","Yes","Y","4","","7","4","0","4","0","8","3","0","3","0","11","7","0","7","0","8","8","12","6",0,3.1055900621118,0,0,0,0.302846759539673
"420091","MUSC HEALTH FLORENCE MEDICAL CENTER","805 PAMPLICO HWY BOX 100550","FLORENCE","SC",29505,"FLORENCE","(843) 674-2500","Acute Care Hospitals","Government - State","Yes","Y","3","","7","7","0","7","0","8","7","1","6","0","11","11","0","9","2","8","8","12","7",0.606612071580224,0.848752334068919,1.26622348844571,1.8796992481203,1.78015131286159,0.362200731645478
"420098","TIDELANDS WACCAMAW COMMUNITY HOSPITAL","4070 HWY 17","MURRELLS INLET","SC",29576,"HORRY","(843) 652-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","5","0","5","0","8","7","0","7","0","11","8","0","8","0","8","8","12","10",1.12739571589628,0.582863804157762,0.869187309865276,0,0.72463768115942,0.382409177820268
"42009F","NH Beaufort","1 Pinckney Blvd","Beaufort","SC",29902,"BEAUFORT","(843) 228-5600","Acute Care - Department of Defense","Department of Defense","No","","Not Available","22","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",0,NA,NA,NA,NA,NA
"420101","COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE","HARDEEVILLE","SC",29927,"JASPER","(843) 784-8182","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","4","0","4","0","8","2","0","2","0","11","8","1","7","0","8","8","12","7",1.64473684210526,0,1.23456790123457,3.94477317554241,0,0
"420102","PRISMA HEALTH  PATEWOOD HOSPITAL","175 PATEWOOD DRIVE","GREENVILLE","SC",29615,"GREENVILLE","(864) 797-1000","Acute Care Hospitals","Voluntary non-profit - Private","No","Y","5","","7","Not Available","Not Available","Not Available","Not Available","8","3","0","3","0","11","4","2","2","0","8","8","12","5",0,0,NA,1.04275286757039,0,0
